omega_2,Saturation
0.0024616960926318486,0.255310621242485
0.0024614106765452194,0.2559118236472946
0.002461116916803909,0.2565130260521042
0.002460814677184656,0.2571142284569138
0.0024605036970326497,0.2577154308617234
0.0024601838506425875,0.2583166332665331
0.002459855098324151,0.2589178356713427
0.002459517143998577,0.2595190380761523
0.0024591697795900364,0.2601202404809619
0.0024588129755163794,0.2607214428857715
0.002458446601323718,0.2613226452905812
0.0024580704480171756,0.2619238476953908
0.0024576842759354055,0.2625250501002004
0.00245728787660244,0.26312625250501
0.002456881124037731,0.2637274549098196
0.0024564640363114124,0.2643286573146293
0.0024560365325790134,0.2649298597194389
0.002455598381266802,0.2655310621242485
0.0024551493163358193,0.2661322645290581
0.0024546892078215737,0.2667334669338677
0.0024542179614837423,0.2673346693386773
0.0024537354022328216,0.267935871743487
0.0024532413070602692,0.2685370741482966
0.0024527355146375966,0.2691382765531062
0.0024522179033209775,0.2697394789579158
0.0024516882882974606,0.2703406813627255
0.0024511464305230703,0.2709418837675351
0.0024505922417958374,0.2715430861723447
0.002450025694906994,0.2721442885771543
0.0024494465662520575,0.2727454909819639
0.0024488546359403437,0.2733466933867735
0.0024482496706018666,0.2739478957915832
0.0024476314305624477,0.2745490981963928
0.002446999880399498,0.2751503006012024
0.00244635510042342,0.275751503006012
0.0024456967707838684,0.2763527054108216
0.002445024556286409,0.2769539078156313
0.0024443383310262627,0.2775551102204409
0.0024436378807107285,0.2781563126252505
0.0024429229786687105,0.2787575150300601
0.0024421935211334555,0.2793587174348697
0.0024414493412965917,0.2799599198396794
0.002440690345463151,0.280561122244489
0.002439916332954418,0.2811623246492986
0.0024391270936627405,0.2817635270541082
0.0024383224199722737,0.2823647294589178
0.0024375022541110736,0.2829659318637275
0.0024366664614445667,0.2835671342685371
0.002435814903108133,0.2841683366733467
0.002434947266815784,0.2847695390781563
0.002434063246948175,0.2853707414829659
0.0024331628168907404,0.2859719438877756
0.0024322458999988254,0.2865731462925852
0.0024313122829732236,0.2871743486973948
0.002430361697183635,0.2877755511022044
0.002429393969928466,0.288376753507014
0.002428408993929339,0.2889779559118236
0.0024274064684889863,0.2895791583166333
0.002426386233951328,0.2901803607214429
0.0024253482021389596,0.2907815631262525
0.002424292236791061,0.2913827655310621
0.0024232181315194884,0.2919839679358718
0.00242212575610619,0.2925851703406814
0.002421014814192878,0.293186372745491
0.0024198850184546745,0.2937875751503006
0.0024187364656635462,0.2943887775551102
0.002417568934375224,0.2949899799599198
0.0024163820258168143,0.2955911823647295
0.002415175458976366,0.2961923847695391
0.0024139491149928905,0.2967935871743486
0.0024127029219586133,0.2973947895791583
0.0024114367405784413,0.2979959919839679
0.0024101503545069813,0.2985971943887776
0.0024088435581637643,0.2991983967935872
0.0024075162440828717,0.2997995991983968
0.002406168093759413,0.3004008016032064
0.0024047989464381957,0.301002004008016
0.002403408672863582,0.3016032064128257
0.0024019970765706243,0.3022044088176353
0.002400564118915239,0.3028056112224448
0.00239910960297499,0.3034068136272545
0.0023976331510251465,0.3040080160320641
0.0023961344315108495,0.3046092184368738
0.002394613445606533,0.3052104208416833
0.002393070141663369,0.305811623246493
0.0023915041891282383,0.3064128256513026
0.002389915298620119,0.3070140280561122
0.002388303307914445,0.3076152304609219
0.0023866681456867476,0.3082164328657314
0.0023850095349693947,0.308817635270541
0.002383327424281611,0.3094188376753507
0.002381621607088623,0.3100200400801603
0.002379891814325988,0.3106212424849699
0.0023781378784961107,0.3112224448897795
0.002376359580337261,0.3118236472945891
0.0023745565728841814,0.3124248496993988
0.0023727287472235605,0.3130260521042084
0.002370876010936173,0.313627254509018
0.0023689981547892927,0.3142284569138276
0.002367094833537154,0.3148296593186372
0.0023651657547850684,0.3154308617234469
0.00236321081785609,0.3160320641282565
0.002361230051866662,0.3166332665330661
0.0023592231474699413,0.3172344689378757
0.0023571898610719884,0.3178356713426853
0.002355130034741793,0.3184368737474949
0.002353043435637123,0.3190380761523046
0.002350929860493516,0.3196392785571142
0.002348789245034621,0.3202404809619238
0.0023466213145174795,0.3208416833667334
0.0023444258818893305,0.3214428857715431
0.0023422027865385832,0.3220440881763527
0.0023399517255144626,0.3226452905811623
0.002337672339289695,0.3232464929859719
0.0023353644215629676,0.3238476953907815
0.0023330280440542004,0.3244488977955911
0.0023306630611262327,0.3250501002004008
0.002328269074489942,0.3256513026052104
0.0023258457953463005,0.32625250501002
0.002323393160928074,0.3268537074148296
0.0023209109685137833,0.3274549098196393
0.0023183990413078235,0.3280561122244489
0.002315857248568903,0.3286573146292585
0.002313285197145836,0.3292585170340681
0.0023106827367669193,0.3298597194388777
0.0023080496976117457,0.3304609218436873
0.002305385786050661,0.331062124248497
0.002302690697602699,0.3316633266533066
0.002299964259098105,0.3322645290581162
0.002297206415316116,0.3328657314629258
0.0022944169683812893,0.3334669338677355
0.002291595540021445,0.334068136272545
0.0022887418004066784,0.3346693386773547
0.002285855883509658,0.3352705410821643
0.0022829375975563625,0.3358717434869739
0.002279986551421398,0.3364729458917835
0.002277002648925462,0.3370741482965932
0.0022739855322900715,0.3376753507014028
0.0022709350758867144,0.3382765531062124
0.002267851132663895,0.338877755511022
0.00226473360389173,0.3394789579158316
0.0022615820043771044,0.3400801603206412
0.0022583961100508445,0.3406813627254509
0.0022551758052418865,0.3412825651302605
0.0022519208319065624,0.3418837675350701
0.002248630869850476,0.3424849699398797
0.0022453056759666394,0.3430861723446894
0.002241945397719339,0.343687374749499
0.002238549745353385,0.3442885771543086
0.0022351182654806977,0.3448897795591182
0.0022316508451209844,0.3454909819639278
0.002228147195557771,0.3460921843687374
0.0022246072417814785,0.3466933867735471
0.0022210307251445344,0.3472945891783567
0.002217417470806161,0.3478957915831663
0.0022137670477495016,0.3484969939879759
0.0022100792381252086,0.3490981963927856
0.002206353878997963,0.3496993987975952
0.0022025908065640577,0.3503006012024048
0.0021987897765766576,0.3509018036072144
0.0021949504085789083,0.351503006012024
0.002191072799513543,0.3521042084168336
0.0021871566039057743,0.3527054108216433
0.002183201322168049,0.3533066132264529
0.0021792069391735687,0.3539078156312625
0.002175173363266054,0.3545090180360721
0.0021711003951896783,0.3551102204408818
0.002166987722140071,0.3557114228456913
0.0021628352087994483,0.356312625250501
0.0021586424540041794,0.3569138276553106
0.002154409330243866,0.3575150300601202
0.002150135537605262,0.3581162324649298
0.002145820805366,0.3587174348697395
0.0021414648590259745,0.3593186372745491
0.0021370673484614722,0.3599198396793587
0.0021326283740870293,0.3605210420841683
0.002128147705044079,0.3611222444889779
0.0021236248620219666,0.3617234468937875
0.0021190597807612564,0.3623246492985972
0.0021144523126880753,0.3629258517034068
0.002109802068937961,0.3635270541082164
0.002105108684501711,0.364128256513026
0.002100372074114992,0.3647294589178357
0.002095591941835145,0.3653306613226453
0.002090768248535475,0.3659318637274549
0.002085900697200178,0.3665330661322645
0.0020809889133806838,0.3671342685370741
0.00207603266656597,0.3677354709418837
0.002071031630769421,0.3683366733466934
0.0020659857042153763,0.368937875751503
0.002060894738097717,0.3695390781563126
0.002055758153112277,0.3701402805611222
0.0020505758923526777,0.3707414829659319
0.00204534796515433,0.3713426853707415
0.0020400740347096993,0.3719438877755511
0.002034753729885643,0.3725450901803607
0.002029387028481663,0.3731462925851703
0.002023973638599321,0.3737474949899799
0.0020185132770855754,0.3743486973947896
0.002013005665944225,0.3749498997995992
0.0020074504370017126,0.3755511022044088
0.002001847340441351,0.3761523046092184
0.0019961961502288315,0.3767535070140281
0.0019904967259462888,0.3773547094188376
0.001984749013092037,0.3779559118236473
0.001978952410085618,0.3785571142284569
0.0019731068457921183,0.3791583166332665
0.0019672121996477227,0.3797595190380761
0.001961268021941533,0.3803607214428858
0.0019552738931661547,0.3809619238476954
0.001949229812668952,0.381563126252505
0.0019431356004023462,0.3821643286573146
0.0019369910071131537,0.3827655310621242
0.001930795841610229,0.3833667334669338
0.0019245497999047022,0.3839679358717435
0.0019182526187417916,0.3845691382765531
0.001911903908019439,0.3851703406813627
0.0019055032923130676,0.3857715430861723
0.0018990508261761128,0.386372745490982
0.001892545935906977,0.3869739478957916
0.0018859885507599005,0.3875751503006012
0.0018793786667047965,0.3881763527054108
0.001872715962215409,0.3887775551102204
0.001865999993020107,0.38937875751503
0.0018592307882697922,0.3899799599198397
0.0018524080958697091,0.3905811623246493
0.0018455314264143572,0.3911823647294589
0.001838600581754949,0.3917835671342685
0.0018316152941567623,0.3923847695390782
0.0018245754366245151,0.3929859719438878
0.0018174807614836767,0.3935871743486974
0.0018103308497197114,0.394188376753507
0.0018031258390650523,0.3947895791583166
0.001795865122700127,0.3953907815631262
0.0017885484408182459,0.3959919839679359
0.0017811756477059675,0.3965931863727455
0.0017737464785538373,0.3971943887775551
0.0017662604793715984,0.3977955911823647
0.0017587177158624116,0.3983967935871744
0.0017511180467923702,0.3989979959919839
0.0017434609799268626,0.3995991983967936
0.0017357464517412816,0.4002004008016032
0.001727974259780247,0.4008016032064128
0.0017201441629474696,0.4014028056112224
0.0017122558833476832,0.4020040080160321
0.001704308786560127,0.4026052104208417
0.0016963029437939898,0.4032064128256513
0.0016882379262182423,0.4038076152304609
0.001680113600872589,0.4044088176352705
0.001671929960973837,0.4050100200400801
0.0016636868874604453,0.4056112224448898
0.0016553839255843432,0.4062124248496994
0.0016470208662283483,0.406813627254509
0.0016385974625995419,0.4074148296593186
0.0016301132845363351,0.4080160320641283
0.0016215683408346867,0.4086172344689379
0.0016129625153521207,0.4092184368737475
0.001604295570854852,0.4098196392785571
0.0015955674027408721,0.4104208416833667
0.0015867773999076508,0.4110220440881763
0.0015779257418211047,0.411623246492986
0.001569012045842529,0.4122244488977956
0.0015600359364018259,0.4128256513026052
0.001550997343212425,0.4134268537074148
0.0015418961209454406,0.4140280561122245
0.0015327317671302756,0.4146292585170341
0.0015235042376825075,0.4152304609218437
0.0015142136367445203,0.4158316633266533
0.0015048596344723244,0.4164328657314629
0.0014954422842260505,0.4170340681362725
0.0014859614131488947,0.4176352705410822
0.0014764162777408333,0.4182364729458918
0.0014668070500552537,0.4188376753507014
0.0014571333266756006,0.419438877755511
0.001447395356045109,0.4200400801603207
0.0014375928404070071,0.4206412825651302
0.001427725614989466,0.4212424849699399
0.0014177934185234155,0.4218436873747495
0.001407796355473293,0.4224448897795591
0.0013977342288387117,0.4230460921843687
0.0013876067230969452,0.4236472945891784
0.0013774139696123317,0.424248496993988
0.0013671557817666082,0.4248496993987976
0.0013568320086220103,0.4254509018036072
0.001346442626630369,0.4260521042084168
0.0013359873290187288,0.4266533066132264
0.0013254665942991882,0.4272545090180361
0.0013148801735160863,0.4278557114228457
0.0013042283386557158,0.4284569138276553
0.001293510459653176,0.4290581162324649
0.001282726270801059,0.4296593186372746
0.0012718758866000113,0.4302605210420842
0.0012609596206801788,0.4308617234468938
0.001249977473218099,0.4314629258517034
0.0012389293749638483,0.432064128256513
0.0012278155204621596,0.4326653306613226
0.0012166357631735608,0.4332665330661323
0.0012053902919595548,0.4338677354709419
0.0011940791847360479,0.4344689378757514
0.0011827021328841743,0.4350701402805611
0.001171259858236619,0.4356713426853708
0.00115975233328962,0.4362725450901803
0.0011481795687770429,0.43687374749499
0.0011365415351910736,0.4374749498997996
0.0011248386462183457,0.4380761523046092
0.001113071219888652,0.4386773547094188
0.001101239689771403,0.4392785571142285
0.0010893441440580469,0.439879759519038
0.001077384364099357,0.4404809619238476
0.0010653607650158315,0.4410821643286573
0.0010532739583533708,0.4416833667334669
0.001041124390996562,0.4422845691382765
0.0010289125331139162,0.4428857715430861
0.0010166385906622182,0.4434869739478958
0.001004303336821963,0.4440881763527054
0.0009919071301765065,0.444689378757515
0.0009794503785002984,0.4452905811623247
0.0009669333496460928,0.4458917835671342
0.0009543570483069084,0.4464929859719438
0.0009417222776933377,0.4470941883767535
0.0009290294920568914,0.4476953907815631
0.0009162791075722479,0.4482965931863727
0.000903472086112318,0.4488977955911823
0.000890609309810185,0.449498997995992
0.0008776920214463189,0.4501002004008016
0.000864721115229374,0.4507014028056112
0.0008516972823794256,0.4513026052104208
0.000838621165844367,0.4519038076152304
0.0008254943925723313,0.45250501002004
0.0008123183648178513,0.4531062124248497
0.0007990941290089377,0.4537074148296593
0.0007858229378409542,0.4543086172344689
0.0007725066134629467,0.4549098196392785
0.000759146645970456,0.4555110220440881
0.0007457440823141622,0.4561122244488978
0.0007323003746738258,0.4567134268537074
0.0007188178175540666,0.457314629258517
0.0007052981588073734,0.4579158316633266
0.0006917435974897794,0.4585170340681362
0.0006781560660406753,0.4591182364729459
0.000664537430120291,0.4597194388777555
0.000650890128391931,0.4603206412825651
0.0006372170067075841,0.4609218436873747
0.0006235207742209883,0.4615230460921843
0.0006098036844262477,0.4621242484969939
0.0005960683317204082,0.4627254509018036
0.0005823179160639309,0.4633266533066132
0.0005685560795987136,0.4639278557114228
0.0005547856445097308,0.4645290581162324
0.0005410099718265864,0.465130260521042
0.0005272335274141322,0.4657314629258517
0.000513459953081492,0.4663326653306613
0.000499692902741993,0.4669338677354709
0.0004859370173150651,0.4675350701402805
0.0004721964421331703,0.4681362725450901
0.0004584762756615318,0.4687374749498998
0.00044478179897903343,0.4693386773547094
0.000431118307088411,0.469939879759519
0.0004174909285890452,0.4705410821643286
0.0004039054776209576,0.4711422845691382
0.00039036841781507273,0.4717434869739479
0.00037688663972970204,0.4723446893787575
0.0003634663028658839,0.4729458917835671
0.0003501141666324607,0.4735470941883767
0.0003368381898392263,0.4741482965931863
0.0003236462983904064,0.474749498997996
0.0003105460387783006,0.4753507014028056
0.0002975470393253286,0.4759519038076152
0.0002846578451887115,0.4765531062124248
0.00027188835469520894,0.4771543086172344
0.00025924847000354217,0.4777555110220441
0.00024674834040762145,0.4783567134268537
0.00023439879721295307,0.4789579158316633
0.00022221126514050026,0.4795591182364729
0.00021019778770666465,0.4801603206412825
0.00019837096777341705,0.4807615230460922
0.00018674318788488415,0.4813627254509018
0.0001753273909516011,0.4819639278557114
0.00016413787960121624,0.482565130260521
0.00015318944131019032,0.4831663326653306
0.00014249552507194962,0.4837675350701402
0.00013207227933402193,0.4843687374749499
0.00012193483651092658,0.4849699398797595
0.0001120993411855258,0.4855711422845691
0.00010258211918445366,0.4861723446893787
9.339957497786684e-05,0.4867735470941883
8.456848226988038e-05,0.487374749498998
7.610558964755403e-05,0.4879759519038076
6.802759279207948e-05,0.4885771543086172
6.035064637924814e-05,0.4891783567134268
5.309048767419271e-05,0.4897795591182364
4.626251903170445e-05,0.4903807615230461
3.9881556497966523e-05,0.4909819639278557
3.396139034102042e-05,0.4915831663326653
2.8512636140011406e-05,0.4921843687374749
2.3546163816600433e-05,0.4927855711422845
1.9069573182654206e-05,0.4933867735470942
1.5087687219353165e-05,0.4939879759519038
1.1602185869170063e-05,0.4945891783567134
8.610680300925184e-06,0.495190380761523
6.106066992779463e-06,0.4957915831663326
4.0755534295678136e-06,0.4963927855711423
2.4996435340264417e-06,0.4969939879759519
1.3506476517875414e-06,0.4975951903807615
5.906965346306474e-07,0.4981963927855711
1.6811634564421417e-07,0.4987975951903807
