Saturation,Fractional Flow
0.26372745490981964,4.3697395509463564e-05
0.2643286573146293,4.5543470905247665e-05
0.2649298597194389,4.745141553181757e-05
0.2655310621242485,4.94228188161097e-05
0.26613226452905814,5.145930122779078e-05
0.26673346693386774,5.356251479464259e-05
0.26733466933867733,5.5734143627315145e-05
0.267935871743487,5.797590445363429e-05
0.2685370741482966,6.02895471626599e-05
0.26913827655310624,6.267685535869423e-05
0.26973947895791583,6.513964692543849e-05
0.2703406813627255,6.767977460051177e-05
0.2709418837675351,7.029912656053672e-05
0.2715430861723447,7.299962701701647e-05
0.27214428857715434,7.578323682321881e-05
0.27274549098196393,7.86519540922962e-05
0.27334669338677353,8.160781482687708e-05
0.2739478957915832,8.465289356035992e-05
0.2745490981963928,8.778930401015697e-05
0.2751503006012024,9.101919974313698e-05
0.27575150300601203,9.434477485351714e-05
0.27635270541082163,9.776826465346654e-05
0.2769539078156313,0.00010129194637669087
0.2775551102204409,0.00010491813989526172
0.27815631262525053,0.00010864920844998055
0.27875751503006013,0.00011248755939455162
0.27935871743486973,0.0001164356449538654
0.2799599198396794,0.00012049596299668438
0.280561122244489,0.0001246710578230383
0.2811623246492986,0.00012896352096664738
0.28176352705410823,0.00013337599201268627
0.28236472945891783,0.00013791115943121988
0.2829659318637275,0.0001425717614266521
0.2835671342685371,0.00014736058680351935
0.28416833667334673,0.00015228047584899635
0.28476953907815633,0.0001573343212324588
0.28537074148296593,0.0001625250689224867
0.2859719438877756,0.0001678557191216764
0.2865731462925852,0.00017332932721964987
0.2871743486973948,0.00017894900476466587
0.28777555110220443,0.0001847179204542281
0.288376753507014,0.00019063930114511166
0.2889779559118236,0.00019671643288323896
0.2895791583166333,0.0002029526619538311
0.2901803607214429,0.0002093513959522889
0.29078156312625253,0.00021591610487626509
0.2913827655310621,0.00022265032223938558
0.2919839679358718,0.00022955764620711738
0.2925851703406814,0.00023664174075525716
0.293186372745491,0.00024390633685156588
0.29378757515030063,0.00025135523366105105
0.2943887775551102,0.0002589922997754356
0.2949899799599198,0.00026682147446735786
0.2955911823647295,0.0002748467689698573
0.2961923847695391,0.00028307226778171536
0.29679358717434867,0.00029150212999924993
0.2973947895791583,0.00030014059067514753
0.2979959919839679,0.0003089919622049591
0.2985971943887776,0.0003180606357418962
0.2991983967935872,0.000327351082640559
0.2997995991983968,0.0003368678559302831
0.3004008016032064,0.00034661559181876016
0.301002004008016,0.00035659901122665945
0.3016032064128257,0.0003668229213539452
0.3022044088176353,0.0003772922172786321
0.30280561122244487,0.0003880118835887445
0.3034068136272545,0.00039898699604823396
0.3040080160320641,0.00041022272329765996
0.3046092184368738,0.00042172432859045677
0.30521042084168337,0.0004334971715656004
0.305811623246493,0.0004455467100575619
0.3064128256513026,0.0004578785019443956
0.3070140280561122,0.0004704982070349011
0.3076152304609219,0.0004834115889957571
0.30821643286573147,0.0004966245173195915
0.30881763527054107,0.0005101429693349763
0.3094188376753507,0.0005239730322593278
0.3100200400801603,0.0005381209052957558
0.3106212424849699,0.0005525929017749299
0.31122244488977957,0.0005673954513430278
0.31182364729458917,0.0005825351021968899
0.3124248496993988,0.0005980185233675425
0.3130260521042084,0.0006138525070532335
0.31362725450901807,0.0006300439710032268
0.31422845691382767,0.0006465999609535592
0.31482965931863727,0.0006635276531160764
0.3154308617234469,0.0006808343567220207
0.3160320641282565,0.0006985275166215355
0.3166332665330661,0.0007166147159404817
0.31723446893787577,0.0007351036787959645
0.31783567134268537,0.0007540022730720356
0.31843687374749496,0.0007733185132571009
0.3190380761523046,0.000793060563344539
0.3196392785571142,0.0008132367397981352
0.32024048096192387,0.0008338555145839807
0.32084168336673347,0.0008549255182704657
0.3214428857715431,0.0008764555431981552
0.3220440881763527,0.0008984545467212535
0.3226452905811623,0.000920931654522543
0.32324649298597197,0.0009438961640036287
0.32384769539078156,0.0009673575477524255
0.32444889779559116,0.000991325457089903
0.3250501002004008,0.0010158097256980857
0.3256513026052104,0.0010408203733314266
0.32625250501002,0.001066367609613736
0.32685370741482966,0.0010924618379228469
0.3274549098196393,0.001119113659365329
0.3280561122244489,0.001146333876843609
0.3286573146292585,0.0011741334992179137
0.32925851703406817,0.0012025237455655189
0.32985971943887776,0.001231516049539873
0.33046092184368736,0.0012611220638322712
0.331062124248497,0.0012913536647387524
0.3316633266533066,0.001322222956835034
0.3322645290581162,0.001353742277762411
0.33286573146292586,0.0013859242031275204
0.3334669338677355,0.001418781551519076
0.33406813627254506,0.001452327389644714
0.3346693386773547,0.0014865750375912228
0.33527054108216436,0.001521538074211406
0.33587174348697396,0.0015572303426411548
0.33647294589178356,0.0015936659559501918
0.3370741482965932,0.0016308593029301676
0.3376753507014028,0.0016688250540238638
0.3382765531062124,0.0017075781673994443
0.33887775551102206,0.0017471338951736844
0.33947895791583166,0.0017875077897883422
0.34008016032064126,0.001828715710543962
0.3406813627254509,0.0018707738302954269
0.34128256513026056,0.001913698642313829
0.3418837675350701,0.0019575069673193313
0.34248496993987976,0.002002215960689842
0.3430861723446894,0.002047843119850365
0.343687374749499,0.002094406291848313
0.3442885771543086,0.002141923681119945
0.34488977955911826,0.0021904138574534104
0.34549098196392786,0.0022398957641540157
0.34609218436873745,0.002290388726417585
0.3466933867735471,0.0023419124599177842
0.3472945891783567,0.0023944870796136905
0.3478957915831663,0.002448133108783973
0.34849699398797596,0.00250287148829424
0.3490981963927856,0.002558723586104362
0.3496993987975952,0.002615711207022842
0.3503006012024048,0.002673856602715456
0.35090180360721446,0.0027331824819756385
0.35150300601202406,0.002793712021264368
0.35210420841683365,0.0028554688755275943
0.3527054108216433,0.0029184771892994147
0.3533066132264529,0.002982761608099502
0.3539078156312625,0.0030483472901337515
0.35450901803607215,0.0031152599183070797
0.3551102204408818,0.0031835257125579198
0.35571142284569135,0.003253171442524119
0.356312625250501,0.003324224440550368
0.35691382765531066,0.0033967126150473734
0.35751503006012025,0.0034706644642138276
0.35811623246492985,0.0035461090901321166
0.3587174348697395,0.00362307621324934
0.3593186372745491,0.003701596187255518
0.3599198396793587,0.003781700014371439
0.36052104208416835,0.0038634193610587123
0.36112224448897795,0.003946786574165366
0.36172344689378755,0.004031834697520638
0.3623246492985972,0.004118597488993008
0.36292585170340685,0.004207109438026161
0.3635270541082164,0.004297405783668058
0.36412825651302605,0.004389522533108826
0.3647294589178357,0.004483496480743504
0.3653306613226453,0.00457936522777677
0.3659318637274549,0.0046771672023869105
0.36653306613226455,0.004776941680467028
0.36713426853707415,0.0048787288069623075
0.36773547094188375,0.004982569617822745
0.3683366733466934,0.0050885060625912625
0.368937875751503,0.005196581027648129
0.3695390781563126,0.005306838360133332
0.37014028056112225,0.005419322892569161
0.3707414829659319,0.005534080468206148
0.3713426853707415,0.00565115796711662
0.3719438877755511,0.005770603333060655
0.37254509018036075,0.005892465601150301
0.37314629258517035,0.006016794926338962
0.37374749498997994,0.0061436426127638825
0.3743486973947896,0.00627306114397042
0.3749498997995992,0.00640510421404822
0.3755511022044088,0.006539826759710539
0.37615230460921845,0.0066772849933488185
0.3767535070140281,0.006817536437096124
0.37735470941883764,0.0069606399579344135
0.3779559118236473,0.0071066558038817935
0.37855711422845695,0.007255645641297047
0.37915831663326655,0.007407672593340969
0.37975951903807614,0.00756280127963475
0.3803607214428858,0.007721097857157612
0.3809619238476954,0.007882630062427499
0.381563126252505,0.008047467255010526
0.38216432865731464,0.00821568046240633
0.38276553106212424,0.008387342426358522
0.38336673346693384,0.008562527650641737
0.3839679358717435,0.008741312450378078
0.38456913827655315,0.008923775002938667
0.3851703406813627,0.009109995400487736
0.38577154308617234,0.009300055704229494
0.386372745490982,0.009494040000419457
0.3869739478957916,0.009692034458206076
0.3875751503006012,0.009894127389369652
0.38817635270541084,0.010100409310029097
0.38877755511022044,0.010310973004389677
0.38937875751503004,0.010525913590608461
0.3899799599198397,0.010745328588856455
0.3905811623246493,0.010969317991660532
0.3911823647294589,0.011197984336611557
0.39178356713426854,0.011431432781528385
0.3923847695390782,0.011669771182171558
0.3929859719438878,0.011913110172604541
0.3935871743486974,0.012161563248304374
0.39418837675350704,0.01241524685212774
0.39478957915831664,0.012674280463243544
0.39539078156312624,0.012938786689147648
0.3959919839679359,0.013208891360880085
0.3965931863727455,0.013484723631570735
0.3971943887775551,0.013766416078445106
0.39779559118236474,0.014054104808426927
0.3983967935871744,0.014347929567480785
0.39899799599198393,0.014648033853844566
0.3995991983967936,0.01495456503530771
0.40020040080160324,0.015267674470697858
0.40080160320641284,0.015587517635747098
0.40140280561122244,0.01591425425351533
0.4020040080160321,0.016248048429556756
0.4026052104208417,0.016589068792024056
0.4032064128256513,0.016937488636913866
0.40380761523046094,0.017293486078665696
0.40440881763527053,0.017657244206336672
0.40501002004008013,0.018028951245585203
0.4056112224448898,0.018408800726706042
0.40621242484969944,0.018796991658971942
0.406813627254509,0.01919372871154807
0.40741482965931863,0.019599222401258522
0.4080160320641283,0.0200136892874956
0.4086172344689379,0.02043735217457937
0.4092184368737475,0.020870440321886407
0.40981963927855714,0.02131318966208346
0.41042084168336673,0.021765843027817235
0.41102204408817633,0.022228650387228995
0.411623246492986,0.02270186908867895
0.4122244488977956,0.02318576411508543
0.4128256513026052,0.02368060834830297
0.41342685370741483,0.02418668284398324
0.4140280561122245,0.024704277117385404
0.4146292585170341,0.025233689440625238
0.4152304609218437,0.025775227151875652
0.41583166332665333,0.026329206977057172
0.41643286573146293,0.0268959553645828
0.41703406813627253,0.027475808833751586
0.4176352705410822,0.028069114337411626
0.4182364729458918,0.0286762296395475
0.4188376753507014,0.02929752370847829
0.41943887775551103,0.02993337712638646
0.4200400801603207,0.030584182515935504
0.4206412825651302,0.031250344984771965
0.4212424849699399,0.03193228258874833
0.42184368737474953,0.032630426814743714
0.42244488977955913,0.03334522308400849
0.4230460921843687,0.03407713127700201
0.4236472945891784,0.03482662628074449
0.424248496993988,0.035594198559756804
0.4248496993987976,0.03638035475171754
0.42545090180360723,0.037185618289023364
0.4260521042084168,0.03801053004750284
0.4266533066132264,0.038855649023597595
0.4272545090180361,0.03972155304139315
0.42785571142284573,0.04060883949095391
0.4284569138276553,0.04151812609949413
0.4290581162324649,0.04245005173699621
0.4296593186372746,0.04340527725797025
0.4302605210420842,0.04438448638114291
0.4308617234468938,0.04538838660895281
0.4314629258517034,0.04641771018883056
0.432064128256513,0.04747321511834618
0.4326653306613226,0.04855568619641653
0.4332665330661323,0.04966593612287983
0.4338677354709419,0.05080480664886621
0.43446893787575147,0.05197316978052393
0.4350701402805611,0.053171929038790464
0.4356713426853708,0.05440202077804408
0.4362725450901803,0.055664415566617345
0.43687374749499,0.05696011963231212
0.4374749498997996,0.058290176376214455
0.4380761523046092,0.05965566795828832
0.4386773547094188,0.0610577169583985
0.4392785571142285,0.062497488116605625
0.43987975951903807,0.06397619015677142
0.44048096192384767,0.06549507769772143
0.4410821643286573,0.06705545325642027
0.4416833667334669,0.06865866934784468
0.4422845691382765,0.07030613068646852
0.44288577154308617,0.07199929649451349
0.4434869739478958,0.07373968292237158
0.4440881763527054,0.07552886558686214
0.444689378757515,0.0773684822332506
0.4452905811623247,0.07926023552722922
0.44589178356713427,0.08120589598333681
0.44649298597194387,0.08320730503658393
0.4470941883767535,0.0852663782643264
0.4476953907815631,0.08738510876572984
0.4482965931863727,0.08956557070645073
0.44889779559118237,0.09180992303644327
0.449498997995992,0.09412041338908515
0.4501002004008016,0.09649938217008192
0.4507014028056112,0.09894926684486337
0.4513026052104208,0.101472606433419
0.45190380761523047,0.10407204622172755
0.45250501002004007,0.10675034269910567
0.4531062124248497,0.10951036873093285
0.4537074148296593,0.11235511897627475
0.4543086172344689,0.11528771555994337
0.45490981963927857,0.1183114140084433
0.45551102204408817,0.12142960945908506
0.4561122244488978,0.12464584315124623
0.4567134268537074,0.1279638092083126
0.457314629258517,0.1313873617182261
0.45791583166332667,0.1349205221197352
0.45851703406813626,0.1385674869003871
0.4591182364729459,0.14233263561095094
0.4597194388777555,0.14622053919926473
0.4603206412825651,0.1502359686644249
0.46092184368737477,0.15438390402967314
0.46152304609218436,0.1586695436292458
0.46212424849699396,0.16309831370071756
0.4627254509018036,0.1676758782698842
0.4633266533066132,0.17240814930988604
0.46392785571142287,0.1773012971499306
0.46452905811623246,0.18236176110142135
0.46513026052104206,0.1875962602604433
0.4657314629258517,0.19301180443505941
0.4663326653306613,0.19861570513360627
0.46693386773547096,0.20441558653576367
0.46753507014028056,0.21041939635132073
0.46813627254509016,0.21663541645193074
0.4687374749498998,0.2230722731382129
0.4693386773547094,0.2297389468779587
0.46993987975951906,0.23664478132027408
0.47054108216432866,0.24379949135464266
0.47114228456913826,0.25121316994246945
0.4717434869739479,0.25889629340072806
0.4723446893787575,0.26685972476213654
0.4729458917835671,0.27511471477269456
0.47354709418837676,0.28367290001434486
0.47414829659318636,0.29254629755675754
0.474749498997996,0.3017472954463562
0.4753507014028056,0.31128863823121194
0.4759519038076152,0.321183406595785
0.47655310621242486,0.33144499003783656
0.47715430861723446,0.3420870513594988
0.4777555110220441,0.3531234815635067
0.4783567134268537,0.3645683435421009
0.4789579158316633,0.37643580271837707
0.47955911823647296,0.3887400425460775
0.48016032064128256,0.4014951624927679
0.4807615230460922,0.4147150558219664
0.4813627254509018,0.42841326415177655
0.4819639278557114,0.44260280540159896
0.48256513026052106,0.4572959713461212
0.48316633266533066,0.47250409058044096
0.48376753507014025,0.488237252266876
0.4843687374749499,0.5045039855901446
0.4849699398797595,0.5213108894031961
0.48557114228456916,0.5386622061137587
0.48617234468937875,0.5565593334569735
0.48677354709418835,0.5750002674401227
0.487374749498998,0.5939789694492384
0.4879759519038076,0.6134846502903063
0.48857715430861726,0.6335009638075849
0.48917835671342685,0.6540051026685112
0.48977955911823645,0.6749667888859111
0.4903807615230461,0.6963471515596744
0.4909819639278557,0.7180974839525567
0.49158316633266536,0.7401578709765207
0.49218436873747495,0.7624556757510433
0.49278557114228455,0.7849038688493637
0.4933867735470942,0.8073991739394965
0.4939879759519038,0.8298199847158179
0.4945891783567134,0.8520239727872357
0.49519038076152305,0.8738452399552527
0.49579158316633265,0.8950907411804047
0.4963927855711423,0.9155354507273079
0.4969939879759519,0.9349152053463159
0.4975951903807615,0.9529149085879561
0.49819639278557115,0.9691464810271331
0.49879759519038075,0.9831003620876105
0.4993987975951904,0.9940071659825103
0.5,1.0
