Saturation,Velocity of Displacement
0.5048096192384769,1.68
0.5061122244488978,1.68
0.5074148296593186,1.68
0.5087174348697394,1.68
0.5100200400801602,1.68
0.5113226452905811,1.68
0.5126252505010019,1.68
0.5139278557114229,1.68
0.5152304609218437,1.68
0.5165330661322645,1.68
0.5178356713426853,1.68
0.5191382765531062,1.68
0.520440881763527,1.68
0.5217434869739479,1.68
0.5230460921843687,1.68
0.5243486973947895,1.68
0.5256513026052103,1.68
0.5269539078156312,1.68
0.528256513026052,1.68
0.529559118236473,1.68
0.5308617234468938,1.68
0.5321643286573146,1.68
0.5334669338677354,1.68
0.5347695390781563,1.68
0.5360721442885771,1.68
0.537374749498998,1.68
0.5386773547094188,1.68
0.5399799599198396,1.68
0.5412825651302604,1.68
0.5425851703406813,1.68
0.5438877755511021,1.68
0.545190380761523,1.68
0.5464929859719438,1.68
0.5477955911823646,1.68
0.5490981963927855,1.68
0.5504008016032064,1.68
0.5517034068136272,1.68
0.5530060120240481,1.68
0.5543086172344689,1.68
0.5556112224448897,1.68
0.5569138276553105,1.68
0.5582164328657314,1.68
0.5595190380761522,1.68
0.5608216432865731,1.68
0.5621242484969939,1.68
0.5634268537074147,1.68
0.5647294589178355,1.68
0.5660320641282565,1.68
0.5673346693386773,1.68
0.5686372745490982,1.68
0.569939879759519,1.68
0.5712424849699398,1.68
0.5725450901803606,1.68
0.5738476953907815,1.68
0.5751503006012024,1.68
0.5764529058116232,1.68
0.577755511022044,1.68
0.5790581162324648,1.68
0.5803607214428856,1.68
0.5816633266533066,1.68
0.5829659318637275,1.68
0.5842685370741483,1.68
0.5855711422845691,1.68
0.5868737474949899,1.68
0.5881763527054107,1.68
0.5894789579158316,1.68
0.5907815631262525,1.68
0.5920841683366733,1.68
0.5933867735470941,1.68
0.5946893787575149,1.68
0.5959919839679357,1.68
0.5972945891783566,1.68
0.5985971943887776,1.68
0.5998997995991984,1.68
0.6012024048096192,1.68
0.60250501002004,1.68
0.6038076152304608,1.68
0.6051102204408817,1.68
0.6064128256513026,1.68
0.6077154308617234,1.68
0.6090180360721442,1.68
0.610320641282565,1.68
0.6116232464929858,1.68
0.6129258517034067,1.68
0.6142284569138277,1.68
0.6155310621242485,1.68
0.6168336673346693,1.68
0.6181362725450901,1.68
0.6194388777555109,1.68
0.6207414829659318,1.68
0.6220440881763527,1.68
0.6233466933867735,1.68
0.6246492985971943,1.68
0.6259519038076151,1.68
0.6272545090180359,1.68
0.6285571142284568,1.68
0.6298597194388778,1.68
0.6311623246492986,1.68
0.6324649298597194,1.68
0.6337675350701402,1.68
0.635070140280561,1.68
0.6363727454909819,1.68
0.6376753507014028,1.68
0.6389779559118236,1.68
0.6402805611222444,1.68
0.6415831663326652,1.68
0.642885771543086,1.68
0.6441883767535069,1.68
0.6454909819639278,1.68
0.6467935871743486,1.68
0.6480961923847695,1.68
0.6493987975951903,1.68
0.6507014028056111,1.68
0.652004008016032,1.68
0.6533066132264529,1.68
0.6546092184368737,1.68
0.6559118236472945,1.68
0.6572144288577153,1.68
0.6585170340681361,1.68
0.659819639278557,1.68
0.6611222444889779,1.68
0.6624248496993987,1.68
0.6637274549098195,1.68
0.6650300601202404,1.68
0.6663326653306613,1.68
0.6676352705410821,1.68
0.668937875751503,1.68
0.6702404809619238,1.68
0.6715430861723446,1.68
0.6728456913827654,1.68
0.6741482965931863,1.68
0.6754509018036071,1.68
0.676753507014028,1.68
0.6780561122244488,1.68
0.6793587174348696,1.68
0.6806613226452904,1.68
0.6819639278557114,1.68
0.6832665330661322,1.68
0.6845691382765531,1.68
0.6858717434869739,1.68
0.6871743486973947,1.68
0.6884769539078155,1.68
0.6897795591182364,1.68
0.6910821643286572,1.68
0.6923847695390781,1.68
0.6936873747494989,1.68
0.6949899799599197,1.68
0.6962925851703405,1.68
0.6975951903807615,1.68
0.6988977955911823,1.68
0.7002004008016032,1.68
0.701503006012024,1.68
0.7028056112224448,1.68
0.7041082164328656,1.68
0.7054108216432864,1.68
0.7067134268537074,1.68
0.7080160320641282,1.68
0.709318637274549,1.68
0.7106212424849698,1.68
0.7119238476953906,1.68
0.7132264529058114,1.68
0.7145290581162325,1.68
0.7158316633266533,1.68
0.7171342685370741,1.68
0.7184368737474949,1.68
0.7197394789579157,1.68
0.7210420841683365,1.68
0.7223446893787575,1.68
0.7236472945891783,1.68
0.7249498997995991,1.68
0.7262525050100199,1.68
0.7275551102204407,1.68
0.7288577154308615,1.68
0.7301603206412826,1.68
0.7314629258517034,1.68
0.7327655310621242,1.68
0.734068136272545,1.68
0.7353707414829658,1.68
0.7366733466933866,1.68
0.7379759519038076,1.68
0.7392785571142284,1.68
0.7405811623246492,1.68
0.74188376753507,1.68
0.7431863727454908,1.68
0.7444889779559116,1.68
0.7457915831663327,1.68
0.7470941883767535,1.68
0.7483967935871743,1.68
0.7496993987975951,1.68
0.7510020040080159,1.68
0.7523046092184367,1.68
0.7536072144288577,1.68
0.7549098196392785,1.68
0.7562124248496993,1.68
0.7575150300601201,1.68
0.7588176352705409,1.68
0.7601202404809617,1.68
0.7614228456913827,1.68
0.7627254509018035,1.68
0.7640280561122244,1.68
0.7653306613226452,1.68
0.766633266533066,1.68
0.7679358717434868,1.68
0.7692384769539078,1.68
0.7705410821643286,1.68
0.7718436873747494,1.68
0.7731462925851702,1.68
0.774448897795591,1.68
0.7757515030060118,1.5631771118373832
0.7770541082164328,1.4798750016222475
0.7783567134268536,1.3998383020148806
0.7796593186372744,1.3230018717766903
0.7809619238476952,1.2492973541728887
0.782264529058116,1.1786536685437274
0.7835671342685369,1.1109974694431908
0.7848697394789579,1.0462535738766159
0.7861723446893787,0.9843453573731575
0.7874749498997995,0.9251951197779423
0.7887775551102203,0.8687244217778415
0.7900801603206411,0.8148543932806287
0.7913827655310621,0.7635060148396356
0.7926853707414829,0.7146003733768865
0.7939879759519037,0.6680588934933218
0.7952905811623245,0.6238035456813906
0.7965931863727453,0.5817570327508856
0.7978957915831661,0.5418429557884599
0.7991983967935872,0.5039859609425197
0.800501002004008,0.4681118683102754
0.8018036072144288,0.43414778416151245
0.8031062124248496,0.40202219770698394
0.8044088176352704,0.37166506356594153
0.8057114228456912,0.3430078710486261
0.8070140280561122,0.3159837013140662
0.808316633266533,0.29052727341773965
0.8096192384769538,0.266574980211186
0.8109218436873746,0.24406491499463112
0.8122244488977954,0.2229368897864739
0.8135270541082162,0.20313244600823205
0.8148296593186373,0.1845948583366433
0.8161322645290581,0.16726913242969815
0.8174348697394789,0.1511019971786387
0.8187374749498997,0.136041892096074
0.8200400801603205,0.12203895039877571
0.8213426853707413,0.10904497831537037
0.8226452905811623,0.09701343108914204
0.8239478957915831,0.085899386125063
0.8252505010020039,0.07565951368160684
0.8265531062124247,0.06625204548119813
0.8278557114228455,0.057636741576266214
0.8291583166332663,0.04977485577751072
0.8304609218436874,0.04262909992878734
0.8317635270541082,0.03616360727543491
0.833066132264529,0.030343895159788564
0.8343687374749498,0.025136827247539534
0.8356713426853706,0.020510575467855067
0.8369739478957914,0.016434581835612617
0.8382765531062124,0.01287952029930538
0.8395791583166332,0.009817258745815995
0.840881763527054,0.0072208212773035565
0.8421843687374748,0.005064350860252203
0.8434869739478956,0.0033230724340166913
0.8447895791583164,0.001973256557172221
0.8460921843687375,0.0009921836527842923
0.8473947895791583,0.00035810891455444053
0.8486973947895791,5.0227912974629936e-05
